codigo,municipio,pib_mil_reais
3525805,Júlio Mesquita - SP,58843
3525854,Jumirim - SP,214000
3525904,Jundiaí - SP,57670893
3526001,Junqueirópolis - SP,807879
3526100,Juquiá - SP,366459
3526209,Juquitiba - SP,573997
3526308,Lagoinha - SP,73967
3526407,Laranjal Paulista - SP,1411101
3526506,Lavínia - SP,184896
3526605,Lavrinhas - SP,133317
3526704,Leme - SP,4101867
3526803,Lençóis Paulista - SP,4924228
3526902,Limeira - SP,16060739
3527009,Lindóia - SP,246179
3527108,Lins - SP,6763890
3527207,Lorena - SP,3876663
3527256,Lourdes - SP,43489
3527306,Louveira - SP,19677151
3527405,Lucélia - SP,584271
3527504,Lucianópolis - SP,70465
3527603,Luís Antônio - SP,1556607
3527702,Luiziânia - SP,93809
3527801,Lupércio - SP,98337
3527900,Lutécia - SP,101173
3528007,Macatuba - SP,643783
3528106,Macaubal - SP,196952
3528205,Macedônia - SP,90931
3528304,Magda - SP,104128
3528403,Mairinque - SP,2695116
3528502,Mairiporã - SP,2288092
3528601,Manduri - SP,291908
3528700,Marabá Paulista - SP,157011
3528809,Maracaí - SP,517398
3528858,Marapoama - SP,119694
3528908,Mariápolis - SP,76482
3529005,Marília - SP,9756006
3529104,Marinópolis - SP,40067
3529203,Martinópolis - SP,754950
3529302,Matão - SP,5356571
3529401,Mauá - SP,20776213
3529500,Mendonça - SP,374785
3529609,Meridiano - SP,393842
3529658,Mesópolis - SP,81615
3529708,Miguelópolis - SP,1016137
3529807,Mineiros do Tietê - SP,226257
3529906,Miracatu - SP,456953
3530003,Mira Estrela - SP,70362
3530102,Mirandópolis - SP,738742
3530201,Mirante do Paranapanema - SP,606917
3530300,Mirassol - SP,2660334
3530409,Mirassolândia - SP,213295
3530508,Mococa - SP,3043692
3530607,Mogi das Cruzes - SP,19604517
3530706,Mogi Guaçu - SP,6865386
3530805,Mogi Mirim - SP,6313564
3530904,Mombuca - SP,124517
3531001,Monções - SP,58262
3531100,Mongaguá - SP,1254605
3531209,Monte Alegre do Sul - SP,252218
3531308,Monte Alto - SP,2435240
3531407,Monte Aprazível - SP,766600
3531506,Monte Azul Paulista - SP,639162
3531605,Monte Castelo - SP,128088
3531704,Monteiro Lobato - SP,83030
3531803,Monte Mor - SP,4317764
3531902,Morro Agudo - SP,1225918
3532009,Morungaba - SP,633324
3532058,Motuca - SP,120696
3532108,Murutinga do Sul - SP,88027
3532157,Nantes - SP,142301
3532207,Narandiba - SP,639076
3532306,Natividade da Serra - SP,93391
3532405,Nazaré Paulista - SP,465371
3532504,Neves Paulista - SP,276248
3532603,Nhandeara - SP,367777
3532702,Nipoã - SP,95892
3532801,Nova Aliança - SP,325933
3532827,Nova Campina - SP,221079
3532843,Nova Canaã Paulista - SP,46305
3532868,Nova Castilho - SP,60665
3532900,Nova Europa - SP,377461
3533007,Nova Granada - SP,512829
3533106,Nova Guataporanga - SP,36775
3533205,Nova Independência - SP,213155
3533254,Novais - SP,78660
3533304,Nova Luzitânia - SP,60214
3533403,Nova Odessa - SP,4020494
3533502,Novo Horizonte - SP,1585955
3533601,Nuporanga - SP,868092
3533700,Ocauçu - SP,141366
3533809,Óleo - SP,128272
3533908,Olímpia - SP,2551145
3534005,Onda Verde - SP,205636
3534104,Oriente - SP,129763
3534203,Orindiúva - SP,640841
3534302,Orlândia - SP,2579406
3534401,Osasco - SP,86111260
3534500,Oscar Bressane - SP,112882
3534609,Osvaldo Cruz - SP,1087490
3534708,Ourinhos - SP,3961571
3534757,Ouroeste - SP,548740
3534807,Ouro Verde - SP,134986
3534906,Pacaembu - SP,217695
3535002,Palestina - SP,420420
3535101,Palmares Paulista - SP,136419
3535200,Palmeira d'Oeste - SP,215050
3535309,Palmital - SP,900627
3535408,Panorama - SP,317826
3535507,Paraguaçu Paulista - SP,1801748
3535606,Paraibuna - SP,352398
3535705,Paraíso - SP,275313
3535804,Paranapanema - SP,945145
3535903,Paranapuã - SP,133065
3536000,Parapuã - SP,741786
3536109,Pardinho - SP,368271
3536208,Pariquera-Açu - SP,586024
3536257,Parisi - SP,53620
3536307,Patrocínio Paulista - SP,1360809
3536406,Paulicéia - SP,200145
3536505,Paulínia - SP,52389437
3536570,Paulistânia - SP,48637
3536604,Paulo de Faria - SP,269675
3536703,Pederneiras - SP,3066261
3536802,Pedra Bela - SP,118076
3536901,Pedranópolis - SP,79887
3537008,Pedregulho - SP,1731364
3537107,Pedreira - SP,1502008
3537156,Pedrinhas Paulista - SP,176652
3537206,Pedro de Toledo - SP,178609
3537305,Penápolis - SP,2082458
3537404,Pereira Barreto - SP,1087485
3537503,Pereiras - SP,317964
3537602,Peruíbe - SP,1966247
3537701,Piacatu - SP,119025
3537800,Piedade - SP,1597083
3537909,Pilar do Sul - SP,1276180
3538006,Pindamonhangaba - SP,13742498
3538105,Pindorama - SP,498801
3538204,Pinhalzinho - SP,314651
3538303,Piquerobi - SP,67093
3538501,Piquete - SP,197854
3538600,Piracaia - SP,661696
3538709,Piracicaba - SP,34555724
3538808,Piraju - SP,926203
3538907,Pirajuí - SP,540058
3539004,Pirangi - SP,364798
3539103,Pirapora do Bom Jesus - SP,826672
3539202,Pirapozinho - SP,927781
3539301,Pirassununga - SP,3312332
3539400,Piratininga - SP,278467
3539509,Pitangueiras - SP,1389561
3539608,Planalto - SP,193762
3539707,Platina - SP,120019
3539806,Poá - SP,3769347
3539905,Poloni - SP,154423
3540002,Pompéia - SP,1951861
3540101,Pongaí - SP,94399
3540200,Pontal - SP,1462865
3540259,Pontalinda - SP,98030
3540309,Pontes Gestal - SP,126663
3540408,Populina - SP,117260
3540507,Porangaba - SP,233734
3540606,Porto Feliz - SP,3754666
3540705,Porto Ferreira - SP,2495873
3540754,Potim - SP,308459
3540804,Potirendaba - SP,620169
3540853,Pracinha - SP,40969
3540903,Pradópolis - SP,1096526
3541000,Praia Grande - SP,8727831
3541059,Pratânia - SP,126367
3541109,Presidente Alves - SP,77333
3541208,Presidente Bernardes - SP,331914
3541307,Presidente Epitácio - SP,1325522
3541406,Presidente Prudente - SP,9242189
3541505,Presidente Venceslau - SP,823130
3541604,Promissão - SP,2115365
3541653,Quadra - SP,144523
3541703,Quatá - SP,821159
3541802,Queiroz - SP,684733
3541901,Queluz - SP,388523
3542008,Quintana - SP,276284
3542107,Rafard - SP,442883
3542206,Rancharia - SP,1381836
3542305,Redenção da Serra - SP,66825
3542404,Regente Feijó - SP,983725
3542503,Reginópolis - SP,184875
3542602,Registro - SP,2357409
3542701,Restinga - SP,211752
3542800,Ribeira - SP,62081
3542909,Ribeirão Bonito - SP,371778
3543006,Ribeirão Branco - SP,595499
3543105,Ribeirão Corrente - SP,319058
3543204,Ribeirão do Sul - SP,224363
3543238,Ribeirão dos Índios - SP,47001
3543253,Ribeirão Grande - SP,116992
3543303,Ribeirão Pires - SP,3891003
3543402,Ribeirão Preto - SP,39955306
3543501,Riversul - SP,92796
3543600,Rifaina - SP,191158
3543709,Rincão - SP,226043
3543808,Rinópolis - SP,349026
3543907,Rio Claro - SP,13245336
3544004,Rio das Pedras - SP,1787681
3544103,Rio Grande da Serra - SP,960727
3544202,Riolândia - SP,268963
3544251,Rosana - SP,1941772
3544301,Roseira - SP,374786
3544400,Rubiácea - SP,78950
3544509,Rubinéia - SP,102857
3544608,Sabino - SP,175476
3544707,Sagres - SP,54769
3544806,Sales - SP,169480
3544905,Sales Oliveira - SP,417237
3545001,Salesópolis - SP,251752
3545100,Salmourão - SP,96895
3545159,Saltinho - SP,377871
3545209,Salto - SP,9303487
3545308,Salto de Pirapora - SP,2221477
3545407,Salto Grande - SP,273943
3545506,Sandovalina - SP,318810
3545605,Santa Adélia - SP,382546
3545704,Santa Albertina - SP,214791
3545803,Santa Bárbara d'Oeste - SP,7825507
3546009,Santa Branca - SP,312819
3546108,Santa Clara d'Oeste - SP,96783
3546207,Santa Cruz da Conceição - SP,161651
3546256,Santa Cruz da Esperança - SP,63457
3546306,Santa Cruz das Palmeiras - SP,655974
3546405,Santa Cruz do Rio Pardo - SP,2786906
3546504,Santa Ernestina - SP,104373
3546603,Santa Fé do Sul - SP,1344881
3546702,Santa Gertrudes - SP,3895818
3546801,Santa Isabel - SP,1658733
3546900,Santa Lúcia - SP,131128
3547007,Santa Maria da Serra - SP,153024
3547106,Santa Mercedes - SP,69068
3547205,Santana da Ponte Pensa - SP,39913
3547304,Santana de Parnaíba - SP,11544903
3547403,Santa Rita d'Oeste - SP,68135
3547502,Santa Rita do Passa Quatro - SP,825835
3547601,Santa Rosa de Viterbo - SP,833444
3547650,Santa Salete - SP,42106
3547700,Santo Anastácio - SP,555801
3547809,Santo André - SP,32620295
3547908,Santo Antônio da Alegria - SP,211522
3548005,Santo Antônio de Posse - SP,1870734
3548054,Santo Antônio do Aracanguá - SP,289678
3548104,Santo Antônio do Jardim - SP,222833
3548203,Santo Antônio do Pinhal - SP,148429
3548302,Santo Expedito - SP,47273
3548401,Santópolis do Aguapeí - SP,80653
3548500,Santos - SP,24090173
3548609,São Bento do Sapucaí - SP,406647
3548708,São Bernardo do Campo - SP,58277014
3548807,São Caetano do Sul - SP,15566768
3548906,São Carlos - SP,14141854
3549003,São Francisco - SP,51168
3549102,São João da Boa Vista - SP,4135190
3549201,São João das Duas Pontes - SP,52612
3549250,São João de Iracema - SP,51478
3549300,São João do Pau d'Alho - SP,58493
3549409,São Joaquim da Barra - SP,2191086
3549508,São José da Bela Vista - SP,231517
3549607,São José do Barreiro - SP,63347
3549706,São José do Rio Pardo - SP,2375167
3549805,São José do Rio Preto - SP,20962615
3549904,São José dos Campos - SP,45208808
3549953,São Lourenço da Serra - SP,285412
3550001,São Luiz do Paraitinga - SP,204219
3550100,São Manuel - SP,1340317
3550209,São Miguel Arcanjo - SP,954225
3550308,São Paulo - SP,828980747
3550407,São Pedro - SP,886336
3550506,São Pedro do Turvo - SP,234365
3550605,São Roque - SP,3450779
3550704,São Sebastião - SP,16008645
3550803,São Sebastião da Grama - SP,428492
3550902,São Simão - SP,501327
3551009,São Vicente - SP,6121259
3551108,Sarapuí - SP,203911
3551207,Sarutaiá - SP,96558
3551306,Sebastianópolis do Sul - SP,417499
3551405,Serra Azul - SP,195523
3551504,Serrana - SP,1349050
3551603,Serra Negra - SP,845122
3551702,Sertãozinho - SP,7109022
3551801,Sete Barras - SP,379170
3551900,Severínia - SP,271912
3552007,Silveiras - SP,92559
3552106,Socorro - SP,1120219
3552205,Sorocaba - SP,44533398
3552304,Sud Mennucci - SP,226784
3552403,Sumaré - SP,16179892
3552502,Suzano - SP,14811514
3552551,Suzanápolis - SP,341981
3552601,Tabapuã - SP,287137
3552700,Tabatinga - SP,340423
3552809,Taboão da Serra - SP,10291072
3552908,Taciba - SP,186412
3553005,Taguaí - SP,343428
3553104,Taiaçu - SP,109907
3553203,Taiúva - SP,139651
3553302,Tambaú - SP,700419
3553401,Tanabi - SP,1323570
3553500,Tapiraí - SP,185138
3553609,Tapiratiba - SP,301185
3553658,Taquaral - SP,46862
3553708,Taquaritinga - SP,1660014
3553807,Taquarituba - SP,988152
3553856,Taquarivaí - SP,367324
3553906,Tarabai - SP,168350
3553955,Tarumã - SP,897036
3554003,Tatuí - SP,5076193
3554102,Taubaté - SP,16199986
3554201,Tejupá - SP,138116
3554300,Teodoro Sampaio - SP,627028
3554409,Terra Roxa - SP,174935
3554508,Tietê - SP,2158402
3554607,Timburi - SP,66301
3554656,Torre de Pedra - SP,37757
3554706,Torrinha - SP,284592
3554755,Trabiju - SP,44920
3554805,Tremembé - SP,896634
3554904,Três Fronteiras - SP,122036
3554953,Tuiuti - SP,181790
3555000,Tupã - SP,2213337
3555109,Tupi Paulista - SP,340357
3555208,Turiúba - SP,56425
3555307,Turmalina - SP,73692
3555356,Ubarana - SP,212639
3555406,Ubatuba - SP,2705941
3555505,Ubirajara - SP,114468
3555604,Uchoa - SP,401841
3555703,União Paulista - SP,57595
3555802,Urânia - SP,286014
3555901,Uru - SP,46392
3556008,Urupês - SP,483325
3556107,Valentim Gentil - SP,437546
3556206,Valinhos - SP,7969200
3556305,Valparaíso - SP,1236297
3556354,Vargem - SP,153401
3556404,Vargem Grande do Sul - SP,1287339
3556453,Vargem Grande Paulista - SP,2898203
3556503,Várzea Paulista - SP,3965839
3556602,Vera Cruz - SP,240193
3556701,Vinhedo - SP,12557909
3556800,Viradouro - SP,443704
3556909,Vista Alegre do Alto - SP,425058
3556958,Vitória Brasil - SP,45179
3557006,Votorantim - SP,3919236
3557105,Votuporanga - SP,3862540
3557154,Zacarias - SP,130189
3557204,Chavantes - SP,266345
3557303,Estiva Gerbi - SP,389432
4100103,Abatiá - PR,221817
4100202,Adrianópolis - PR,368854
4100301,Agudos do Sul - PR,216904
4100400,Almirante Tamandaré - PR,1936255
4100459,Altamira do Paraná - PR,96207
4100509,Altônia - PR,462493
4100608,Alto Paraná - PR,436261
4100707,Alto Piquiri - PR,410780
4100806,Alvorada do Sul - PR,338359
4100905,Amaporã - PR,121114
4101002,Ampére - PR,750364
4101051,Anahy - PR,115042
4101101,Andirá - PR,816503
4101150,Ângulo - PR,154197
4101200,Antonina - PR,700871
4101309,Antônio Olinto - PR,233345
4101408,Apucarana - PR,3874080
4101507,Arapongas - PR,4953989
4101606,Arapoti - PR,1447431
4101655,Arapuã - PR,152146
4101705,Araruna - PR,547353
4101804,Araucária - PR,25266761
4101853,Ariranha do Ivaí - PR,128974
4101903,Assaí - PR,539552
4102000,Assis Chateaubriand - PR,1633260
4102109,Astorga - PR,882920
4102208,Atalaia - PR,177304
4102307,Balsa Nova - PR,926185
4102406,Bandeirantes - PR,1033468
4102505,Barbosa Ferraz - PR,299363
4102604,Barracão - PR,264230
4102703,Barra do Jacaré - PR,150148
4102752,Bela Vista da Caroba - PR,106924
4102802,Bela Vista do Paraíso - PR,523791
4102901,Bituruna - PR,552342
4103008,Boa Esperança - PR,285689
4103024,Boa Esperança do Iguaçu - PR,142607
4103040,Boa Ventura de São Roque - PR,361490
4103057,Boa Vista da Aparecida - PR,185315
4103107,Bocaiúva do Sul - PR,280327
4103156,Bom Jesus do Sul - PR,115670
4103206,Bom Sucesso - PR,157269
4103222,Bom Sucesso do Sul - PR,300056
4103305,Borrazópolis - PR,245673
4103354,Braganey - PR,241526
4103370,Brasilândia do Sul - PR,275949
4103404,Cafeara - PR,114049
4103453,Cafelândia - PR,1949226
4103479,Cafezal do Sul - PR,148983
4103503,Califórnia - PR,253205
4103602,Cambará - PR,819036
4103701,Cambé - PR,5029902
4103800,Cambira - PR,280211
4103909,Campina da Lagoa - PR,578373
4103958,Campina do Simão - PR,150370
4104006,Campina Grande do Sul - PR,2176024
4104055,Campo Bonito - PR,224661
4104105,Campo do Tenente - PR,261270
4104204,Campo Largo - PR,5733187
4104253,Campo Magro - PR,541601
4104303,Campo Mourão - PR,5147310
4104402,Cândido de Abreu - PR,421637
4104428,Candói - PR,850048
4104451,Cantagalo - PR,335944
4104501,Capanema - PR,1106692
4104600,Capitão Leônidas Marques - PR,1255526
4104659,Carambeí - PR,1578833
4104709,Carlópolis - PR,458638
4104808,Cascavel - PR,15786905
4104907,Castro - PR,3631156
4105003,Catanduvas - PR,355951
4105102,Centenário do Sul - PR,440499
4105201,Cerro Azul - PR,405086
4105300,Céu Azul - PR,942758
4105409,Chopinzinho - PR,909271
4105508,Cianorte - PR,3039716
4105607,Cidade Gaúcha - PR,431473
4105706,Clevelândia - PR,837980
4105805,Colombo - PR,5693870
4105904,Colorado - PR,796267
4106001,Congonhinhas - PR,285617
4106100,Conselheiro Mairinck - PR,152425
4106209,Contenda - PR,557577
4106308,Corbélia - PR,1064177
4106407,Cornélio Procópio - PR,1812202
4106456,Coronel Domingos Soares - PR,323716
4106506,Coronel Vivida - PR,887309
4106555,Corumbataí do Sul - PR,87683
4106571,Cruzeiro do Iguaçu - PR,177173
4106605,Cruzeiro do Oeste - PR,859368
4106704,Cruzeiro do Sul - PR,205351
4106803,Cruz Machado - PR,505066
4106852,Cruzmaltina - PR,151165
4106902,Curitiba - PR,98000491
4107009,Curiúva - PR,276029
4107108,Diamante do Norte - PR,298207
4107124,Diamante do Sul - PR,74736
4107157,Diamante D'Oeste - PR,128031
4107207,Dois Vizinhos - PR,2026447
4107256,Douradina - PR,841228
4107306,Doutor Camargo - PR,200365
4107405,Enéas Marques - PR,311321
4107504,Engenheiro Beltrão - PR,566606
4107520,Esperança Nova - PR,65236
4107538,Entre Rios do Oeste - PR,313143
4107546,Espigão Alto do Iguaçu - PR,162811
4107553,Farol - PR,215732
4107603,Faxinal - PR,500122
4107652,Fazenda Rio Grande - PR,3322418
4107702,Fênix - PR,212862
4107736,Fernandes Pinheiro - PR,253838
4107751,Figueira - PR,161492
4107801,Floraí - PR,239257
4107850,Flor da Serra do Sul - PR,182643
4107900,Floresta - PR,271124
4108007,Florestópolis - PR,400285
4108106,Flórida - PR,80573
4108205,Formosa do Oeste - PR,370767
4108304,Foz do Iguaçu - PR,18969029
4108320,Francisco Alves - PR,290544
4108403,Francisco Beltrão - PR,3694539
4108452,Foz do Jordão - PR,184044
4108502,General Carneiro - PR,445472
4108551,Godoy Moreira - PR,72426
4108601,Goioerê - PR,1074370
4108650,Goioxim - PR,309145
4108700,Grandes Rios - PR,172728
4108809,Guaíra - PR,1139934
4108908,Guairaçá - PR,273736
4108957,Guamiranga - PR,295065
4109005,Guapirama - PR,176952
4109104,Guaporema - PR,78139
4109203,Guaraci - PR,223863
4109302,Guaraniaçu - PR,512014
4109401,Guarapuava - PR,8309024
4109500,Guaraqueçaba - PR,118152
4109609,Guaratuba - PR,982125
4109658,Honório Serpa - PR,298546
4109708,Ibaiti - PR,878434
4109757,Ibema - PR,182341
4109807,Ibiporã - PR,3313394
4109906,Icaraíma - PR,249550
4110003,Iguaraçu - PR,212505
4110052,Iguatu - PR,83996
4110078,Imbaú - PR,276156
4110102,Imbituva - PR,1290790
4110201,Inácio Martins - PR,265709
4110300,Inajá - PR,58312
4110409,Indianópolis - PR,507444
4110508,Ipiranga - PR,615190
4110607,Iporã - PR,597062
4110656,Iracema do Oeste - PR,194366
4110706,Irati - PR,2286211
4110805,Iretama - PR,354163
4110904,Itaguajé - PR,121778
4110953,Itaipulândia - PR,524784
4111001,Itambaracá - PR,223622
4111100,Itambé - PR,228333
4111209,Itapejara d'Oeste - PR,753014
4111258,Itaperuçu - PR,626927
4111308,Itaúna do Sul - PR,87750
4111407,Ivaí - PR,497707
4111506,Ivaiporã - PR,947821
4111555,Ivaté - PR,203930
4111605,Ivatuba - PR,143593
4111704,Jaboti - PR,160051
4111803,Jacarezinho - PR,1598029
4111902,Jaguapitã - PR,1049382
4112009,Jaguariaíva - PR,1788853
4112108,Jandaia do Sul - PR,790155
4112207,Janiópolis - PR,241936
4112306,Japira - PR,163418
4112405,Japurá - PR,321178
4112504,Jardim Alegre - PR,374099
4112603,Jardim Olinda - PR,57044
4112702,Jataizinho - PR,282676
4112751,Jesuítas - PR,441972
4112801,Joaquim Távora - PR,680977
4112900,Jundiaí do Sul - PR,128060
4112959,Juranda - PR,440931
4113007,Jussara - PR,405133
4113106,Kaloré - PR,165650
4113205,Lapa - PR,2841179
4113254,Laranjal - PR,113016
4113304,Laranjeiras do Sul - PR,1027729
4113403,Leópolis - PR,227372
4113429,Lidianópolis - PR,125681
4113452,Lindoeste - PR,200871
4113502,Loanda - PR,697950
4113601,Lobato - PR,215564
4113700,Londrina - PR,23603698
4113734,Luiziana - PR,546858
4113759,Lunardelli - PR,142210
4113809,Lupionópolis - PR,131498
4113908,Mallet - PR,758397
4114005,Mamborê - PR,793177
4114104,Mandaguaçu - PR,687733
4114203,Mandaguari - PR,1835706
4114302,Mandirituba - PR,665013
4114351,Manfrinópolis - PR,81472
4114401,Mangueirinha - PR,1773268
4114500,Manoel Ribas - PR,531488
4114609,Marechal Cândido Rondon - PR,2923749
4114708,Maria Helena - PR,134443
4114807,Marialva - PR,2654433
4114906,Marilândia do Sul - PR,466433
4115002,Marilena - PR,174490
4115101,Mariluz - PR,284359
4115200,Maringá - PR,22655738
4115309,Mariópolis - PR,439911
4115358,Maripá - PR,478110
4115408,Marmeleiro - PR,635104
4115457,Marquinho - PR,111454
4115507,Marumbi - PR,103451
4115606,Matelândia - PR,1096366
4115705,Matinhos - PR,892232
4115739,Mato Rico - PR,123187
4115754,Mauá da Serra - PR,373698
4115804,Medianeira - PR,2442040
4115853,Mercedes - PR,278211
4115903,Mirador - PR,126635
4116000,Miraselva - PR,52324
4116059,Missal - PR,466420
4116109,Moreira Sales - PR,306144
4116208,Morretes - PR,389211
4116307,Munhoz de Melo - PR,136929
4116406,Nossa Senhora das Graças - PR,99515
4116505,Nova Aliança do Ivaí - PR,51926
4116604,Nova América da Colina - PR,97600
4116703,Nova Aurora - PR,819755
